,Treatment,X1,X2,X3,X4,X5,X6,X7,X8,X9,X10,X11,X12,X13,X14,X15,X16,X17,X18,X19,X20,Y
2234,0,1,0,0,0,1,0,0,0,0.6478256,-0.574157515,0.627182166,0.185280384,0.283111358,-0.907813501,-2.030963879,-1.269705909,-0.170542948,1.440200988,0,0,-0.006520321
2235,0,0,0,0,1,0,0,0,0,-0.852089864,0.169883921,0.554837865,1.895405291,0.540585223,-0.09012559,0.671726111,-1.93793137,-1.796256636,-0.813424293,0,0,-1.482778826
2236,0,0,0,0,0,0,0,1,0,-0.510182424,-0.409914404,-0.188321842,1.254042811,0.622080914,-0.203594257,1.751729847,0.499424122,-0.830049478,1.216422097,0,0,0.758485966
2237,0,0,0,0,0,1,0,0,0,-0.32157834,-0.812694226,-0.098242221,0.18628838,0.43552782,0.124675458,-1.974293276,0.340486323,-1.819242969,0.802032164,1,1,1.689117582
2238,0,0,0,0,0,1,1,1,0,-0.720731823,-0.636110595,1.211961638,0.008534381,-1.045406555,-1.360705992,-0.925550606,-0.50804338,-0.592468321,0.441083313,0,0,-0.317494445
2239,0,0,0,0,0,0,0,0,0,-1.262009876,-0.570635568,0.235884503,-0.514315517,-0.552483,-0.852878495,0.386310843,0.784235867,-0.191797976,-0.638343867,0,0,-1.546375376
2240,1,0,0,0,1,0,0,0,1,-1.092002952,-0.410735618,-0.218640957,1.204429476,-0.459989196,-1.584132723,0.692479949,0.399180943,-0.270066607,-1.694381764,1,0,-3.007585163
2241,0,0,0,0,1,0,0,0,0,-0.296844987,0.853254586,-0.265239271,3.013586527,-2.16683128,-0.024243119,-0.981404779,0.695375616,-0.318672166,-0.751779121,0,1,0.647790658
2242,0,1,0,0,0,1,0,0,0,-1.44897338,1.371159314,-1.310208418,0.572535341,0.341622122,1.123854648,2.195062433,0.003641559,-1.070489727,-1.806659125,0,0,0.341801423
2243,0,0,1,0,0,0,1,0,0,0.988574081,0.554635153,-1.7138937,0.353496205,0.092143623,-0.3633878,0.988392308,-1.442773565,-0.216480521,-0.528849319,0,0,0.390716404
2244,1,0,1,0,0,0,0,1,0,0.637112356,-0.562753288,1.713656863,1.37541167,0.694093952,0.327440841,0.693616008,-0.609346044,0.726811937,1.880576662,1,0,2.941459886
2245,1,1,0,0,0,0,0,1,0,-0.738315813,2.567308661,0.098037894,0.816626093,-0.71629994,0.847675209,0.003211241,0.737006818,-0.740220805,-0.362961416,1,1,2.324999097
2246,0,1,0,1,0,1,1,0,1,1.15724609,-0.102603726,0.602547428,-0.49788378,2.775930502,0.076684364,-0.528623072,0.332906858,-0.035696492,-0.918832564,1,0,4.5929207
2247,0,0,1,0,0,0,0,0,1,0.847313801,-1.569712227,-0.665775906,0.645254025,-0.20153206,-0.225877478,-0.131421875,-0.516898432,0.680996572,-0.17734569,0,0,0.95090384
2248,0,0,0,0,1,0,0,1,1,0.706516189,-0.309001521,1.020787012,0.461796008,-0.462809979,0.29451823,0.738316882,-0.122015956,0.193448437,-0.109136298,1,0,1.812246641
2249,1,0,1,1,0,0,1,0,0,0.504592849,-1.038841642,1.572252111,-1.002005983,-0.300071942,1.964478067,1.32069717,0.436696436,-0.968451378,1.627526707,0,0,2.16097971
2250,0,1,1,1,0,1,0,0,0,-2.078674533,1.049710403,0.801166954,-0.778312637,-0.104253587,0.198142236,2.052099111,2.365707504,-0.866982798,-0.588549439,0,0,2.177438252
2251,1,0,1,1,0,1,0,0,0,-0.031277559,1.213198349,0.534281162,0.809020505,-0.857594426,1.072035977,-1.261137755,-0.194388117,-0.211584439,0.1101221,1,0,2.524269832
2252,0,0,0,0,0,0,0,0,0,-0.44928123,-0.05740225,0.709036573,-1.210705249,-0.867344799,0.546073115,-0.775461746,1.499770375,0.664838685,-2.174902456,1,0,0.380830949
2253,0,0,0,0,1,1,1,1,0,0.231035837,-0.889635592,-0.034274399,-0.010898938,-0.021624086,0.908657676,-0.742025923,0.230936178,0.858681552,-0.257783924,0,1,2.297132519
2254,0,0,0,0,1,0,1,1,0,-1.107611422,-1.485353512,0.218617671,1.97601985,0.542086489,-0.822806262,-1.093467362,-0.523803482,-2.314165327,-0.824481821,1,0,0.433752951
2255,0,0,0,0,0,0,0,0,1,-0.365143,-1.890224332,-0.236834515,1.164066493,1.21535828,1.013000442,0.450986891,0.136936942,1.221256161,-0.45369542,0,0,2.672294395
2256,0,0,1,0,0,1,0,0,0,2.220664832,0.091563448,-0.321007654,-0.864283493,2.897067832,-0.537484108,-0.733480459,0.389800144,-0.693058398,1.099373185,0,1,2.626908402
2257,1,0,0,1,1,1,0,1,0,-0.834477393,0.443436472,-0.948565695,0.360759963,-2.108719567,1.047571252,0.575315089,0.345263949,-1.09738833,1.926131422,0,1,1.811586821
2258,1,1,0,1,0,0,0,1,0,-0.235199251,0.057750892,0.919409271,-0.090425505,1.331655754,1.853117639,0.518833704,-1.536991428,0.529196209,-0.0189833,0,0,0.214752579
2259,0,1,0,0,1,0,0,0,0,-0.475352461,0.703073821,-0.822962435,-1.032769645,-0.678022819,-1.13733039,0.361129898,-1.388702168,0.502089073,0.145135051,0,0,0.175479332
2260,0,0,1,0,0,0,0,0,0,-0.205968131,-1.086588695,-0.768815654,2.253761128,0.866768639,1.973905835,-1.736329603,-1.188582842,0.020128886,0.696672415,1,0,-0.377147683
2261,0,1,0,0,0,0,1,0,0,-1.146850175,-0.220712367,0.741117627,-0.962975463,0.619303569,-0.802511192,0.389342793,-1.151908989,-0.721146966,0.9015808,0,0,1.274247018
2262,1,0,1,0,0,0,1,1,1,1.734563581,-2.384504333,-0.840809282,-0.050443298,-1.563011467,-1.36661384,0.598192316,0.724579009,0.334906104,0.763638191,1,0,1.011758293
2263,1,0,1,0,1,0,0,0,1,-0.815463172,-1.25641741,0.106232662,0.678781454,-0.358827252,-0.95916557,2.516605256,0.016808056,1.739371645,0.881550368,0,0,2.568830999
2264,1,1,0,0,0,0,1,0,0,0.546116185,0.944593625,-0.195637331,0.026339147,0.318648885,0.188019563,0.346224291,-1.990198962,0.27586883,2.393376433,0,0,0.752954691
2265,0,0,0,0,0,0,0,0,0,-0.3164465,-0.32116375,-0.432954371,-1.037409952,-0.681285334,0.602887927,0.223352771,1.465428687,0.103723293,0.99372573,0,0,1.046434886
2266,0,0,0,0,0,0,1,0,1,-0.143271262,-1.176851792,-0.72287788,1.313206373,-0.709525249,0.019336643,-0.392379158,-1.149820762,0.12700653,1.363739139,0,0,2.333373913
2267,0,1,1,0,0,0,0,1,0,0.87691102,-0.854744531,0.706374008,-1.582497023,0.66499732,-1.19346098,-0.120111214,1.840909261,0.722888071,-0.775398092,0,0,1.278406397
2268,1,0,0,0,1,1,0,1,0,0.088737383,-1.553717154,1.503437134,-1.43882859,-1.837988679,0.445089844,0.792153125,0.634491528,2.43839573,-1.897257735,1,0,0.044151631
2269,0,0,0,1,0,0,1,0,0,0.052162435,-0.826738353,-0.158621506,0.653686675,0.623901668,0.462246918,-1.596968889,0.096168409,0.22934478,1.122681724,0,1,2.114311059
2270,0,1,0,0,0,0,0,0,0,-0.984864623,1.539149265,-2.824598064,-0.315971364,0.60914821,-0.726317822,-0.421699832,0.146455323,1.156053898,0.772154514,0,0,-0.098045254
2271,0,1,0,0,0,0,1,0,0,-0.083306713,1.005483349,0.366300613,1.457862026,-1.114812055,0.051562005,-0.662788029,1.950281048,-1.741463138,-0.308117114,0,1,1.574006952
2272,0,0,0,0,1,0,0,1,0,-0.08699769,0.233050152,0.492085405,-0.267304274,-1.016585131,0.679519741,-0.489884959,0.508929063,0.337602104,-2.450408778,0,0,0.395463322
2273,0,1,1,0,0,0,0,1,1,-1.736787798,-0.322585764,1.134634147,1.635634448,-0.412139685,1.614277369,0.072870193,2.109419568,0.174957285,0.66153723,0,1,4.74374082
2274,0,0,0,0,0,1,0,0,0,-0.716984075,0.190718218,-0.600034484,-1.587440705,-1.413875094,1.814504576,-0.536283079,-0.618639703,-1.510226168,1.679218597,0,0,-0.810829872
2275,0,0,0,1,0,0,1,0,1,0.973197518,0.113129764,-0.011974978,1.740719338,0.112397326,0.843366068,-1.308648839,0.178554174,0.560476976,-1.8827248,1,0,2.13122801
2276,0,1,1,0,1,0,1,0,0,-1.628167804,-2.73578564,1.554221102,1.124059354,0.185384292,0.903613729,-0.217157703,-1.037093704,-0.234785614,0.838663701,1,0,1.611679207
2277,1,0,0,1,1,1,0,0,1,0.404957657,-0.360542375,0.088484801,-0.735961233,0.04019904,-1.574041749,0.504770601,0.022052168,2.329999936,-1.358592343,1,0,1.63022676
2278,1,0,0,0,1,0,1,0,0,0.368025792,0.846961673,0.770952471,-0.034723296,-0.201778313,0.552958604,1.164557728,-0.933611325,-0.135549865,-0.046021746,0,0,0.342914185
2279,0,1,0,0,0,0,0,0,0,-1.653211384,-1.751821412,-1.136572042,0.553856754,1.269072724,-1.346765863,-0.112621704,1.956116948,-0.210893946,1.130435456,0,0,0.237288606
2280,0,1,0,0,0,0,1,1,0,1.955517549,0.10140195,-1.322812484,-0.624535834,1.096573305,0.271124859,-0.15470679,-0.223202668,-1.162436074,0.196270355,0,0,1.29666302
2281,0,0,1,0,1,0,0,1,0,-1.20263771,-1.887039212,0.446872021,0.268233347,-0.388814864,0.398685317,1.471657424,0.044890733,-0.018331791,0.439838047,0,0,1.225664178
2282,1,1,0,1,1,0,0,0,1,0.886549203,-0.398296546,1.160220646,-1.01029382,-0.151376971,-0.441311642,0.119106014,0.722287393,0.044267764,-0.908471548,1,0,0.770474176
2283,1,0,1,1,1,1,0,0,0,-0.293960061,1.866422306,0.504250251,0.127170605,-0.579299646,-1.524244786,0.791087138,1.898153368,-1.21912663,0.076583133,0,0,0.898180457
2284,1,0,1,0,0,0,0,0,1,1.21840086,1.11563665,-1.545916228,-0.384759447,0.947820164,2.147499991,1.157182101,-2.722270398,1.740892695,-0.500333301,0,0,0.15155278
2285,1,0,0,0,1,0,1,0,0,-0.963923111,0.574665083,-0.446152391,0.419752008,0.645164821,-0.877364694,-0.420328646,-0.412510091,0.417963843,-0.325550205,0,0,-1.118240661
2286,1,1,0,0,1,0,0,1,0,0.294621978,-0.248898509,0.790252096,0.496341409,-0.278566735,0.609751088,0.828086299,1.07327081,2.452896644,0.388316165,0,0,3.702749846
2287,0,0,1,0,1,1,0,1,0,0.512008284,-0.330958973,0.21615042,-0.279186407,-0.443465094,-0.794448847,0.057248012,-1.189100338,0.283701022,-0.30304967,0,0,1.768942468
2288,1,0,1,1,0,1,0,1,0,-0.271834337,-1.011214915,-0.798483127,0.048977163,-0.909761204,1.04886979,-0.630291224,2.377432882,-1.689412732,0.6166467,0,0,-1.69570328
2289,0,0,0,0,0,0,0,0,0,-2.135490759,-1.110519366,-0.843041464,-1.013578006,0.795704343,-0.692024733,0.260364816,2.249255842,0.621904453,-0.759289012,0,1,-1.190206966
2290,0,0,0,0,0,0,1,0,0,-0.569618914,-1.226693162,-0.159083046,-0.470075843,0.396477377,-1.004998812,1.253328067,-0.499890666,-0.981229534,-1.108602562,0,0,-3.180729475
2291,0,0,1,0,0,0,0,0,0,0.190984834,1.414820271,0.23707765,-0.160768928,0.094897147,-0.023934686,2.430468585,1.034850205,-0.950951532,0.476615714,0,0,1.460652368
2292,0,0,0,1,0,0,0,0,0,0.002421028,-0.767636969,-0.701898218,-0.006177628,-0.916959244,0.961346356,-0.863992275,1.172053042,0.699087806,-0.133780494,1,1,1.955756411
2293,1,0,0,0,1,0,0,1,1,0.27255286,0.04981887,0.610918404,1.223025502,-0.828986201,1.835505598,0.765709542,-1.705215832,0.639104716,-0.567962805,0,0,0.819712419
2294,0,0,1,0,0,1,0,1,0,-1.042295657,-0.247284999,-0.325390904,1.659659167,1.345963203,-0.418892818,-0.458912822,-0.302874867,2.620785929,-1.147620946,0,0,0.722879578
2295,0,0,0,0,1,0,0,1,0,-0.95088824,-0.316867367,-1.823900456,1.087156252,0.827220458,-0.738220319,-1.424161933,-0.697945111,-0.663094619,-0.621364362,1,0,-0.257668905
2296,1,1,0,0,0,0,0,0,0,-0.096164007,-1.04386587,0.624623326,1.822263947,-1.093724802,-0.244017766,-0.889315228,0.012344121,1.312484249,0.329751919,0,1,0.086212831
2297,0,0,0,1,0,0,0,0,0,0.710219376,-1.22364059,0.7184117,1.136430272,0.584731523,0.36242995,-1.17781229,0.588985134,-1.196644446,0.107898191,0,0,0.304301493
2298,0,1,0,0,0,0,0,1,1,0.982380056,-0.035864814,-1.140685983,0.51874202,-0.882944089,-0.276459336,0.15959686,-1.257915585,1.255328804,-0.962575216,1,0,2.205486286
2299,1,1,0,0,1,0,1,0,1,0.029071992,-0.705621928,-0.558424278,-0.431286397,-1.262574733,-0.006039713,0.524033928,-0.06427821,-1.315826656,0.108271544,0,0,-1.353481619
2300,1,0,0,0,0,0,1,0,0,0.591322619,-0.134321143,-0.560327176,1.14752552,-0.328006297,-0.270118701,0.282763856,2.12990176,-0.018185033,0.522274999,1,1,1.823469297
2301,0,0,0,0,0,0,0,1,0,-1.510290736,-0.781764812,2.571581464,-0.608472467,0.330760697,0.74663956,-0.398044944,0.136052227,-1.051737767,-1.222879259,0,0,0.314500959
2302,1,1,1,1,1,0,0,0,1,-0.497569127,1.804144401,-0.290338308,-0.687700222,0.813721006,0.880102493,-0.111987145,-0.060699445,0.263148843,-0.090373252,1,1,0.288057093
2303,1,0,1,1,0,1,0,0,1,3.155609919,-0.307697743,0.060177283,0.743377072,0.124455511,-0.047533579,-0.364047032,0.147289707,-0.195043727,-1.119085904,0,0,1.23102058
2304,0,1,0,0,1,0,0,0,1,-1.701956897,0.589952936,0.699170857,0.714430213,-1.021627707,-1.264221291,0.286246913,-0.50913461,0.221290429,1.11200174,0,0,0.981982306
2305,1,0,0,0,1,1,1,0,0,-0.289451453,-0.870093636,1.137309252,-1.892027051,0.819842473,-0.073799905,1.119599566,0.207286114,0.40337715,0.04323193,0,1,0.200251908
2306,1,0,0,0,0,0,1,1,0,0.453108676,-1.394526303,0.527520726,-0.612760984,0.809165547,0.65864561,1.624007123,-0.749877136,0.576659807,1.618877059,0,0,-0.196685826
2307,1,0,1,0,0,0,1,0,0,-0.830697401,-0.204233251,0.028191187,0.982160031,0.501423451,0.555092245,1.453935119,0.544755205,1.120629542,0.765098059,0,1,2.394578032
2308,0,0,0,1,1,0,0,0,0,-0.226536918,0.443013867,-2.347087006,0.472532433,-1.452440811,-1.082582,0.26210512,-1.076715906,-0.293421854,-0.337802208,0,0,-1.814145295
2309,0,0,0,1,1,0,1,1,0,0.328444658,0.253673978,-1.755505139,0.096511183,0.456322362,-0.918007633,0.433567295,-1.179729656,-0.013693437,-1.196421792,1,0,0.13982129
2310,1,0,0,1,0,0,1,1,1,-2.170260977,0.55355027,0.848364883,-0.314086631,0.096795828,0.544776864,0.210484029,-0.196486983,1.859266839,-0.453297253,0,0,0.979135817
2311,0,0,0,0,1,0,1,1,0,0.110471741,1.038616579,-0.71000576,0.524821156,-0.569630868,7.69E-05,-1.737615919,-0.43410824,-0.242552585,1.630034883,0,0,1.258891657
2312,0,1,0,0,1,0,0,0,0,0.0461443,0.921726453,-0.640179247,0.732142786,1.278336686,-0.131937301,-0.532214189,0.89581733,-0.422243641,0.081006949,0,0,0.558254077
2313,1,1,1,1,0,0,0,1,1,-0.063932788,0.642445838,-1.20414287,1.207057725,0.704895456,-0.64209602,-1.26284847,0.384762389,-2.705275942,0.22529995,0,0,0.233962249
2314,0,0,1,0,0,1,0,0,0,-0.153116152,0.043399432,-1.603588577,0.494580273,0.559550904,-0.571967137,-0.571345472,0.581828096,0.547654171,-1.542865281,0,0,-0.497383734
2315,0,0,0,0,0,1,1,0,0,0.113272325,0.096226844,1.318448533,-0.372920347,-1.06531935,0.283688012,0.359887678,-2.384633429,-0.198201852,1.027419053,0,0,0.799033303
2316,0,1,0,0,0,0,1,1,0,0.964224075,0.425473495,-0.3640974,-2.24212699,0.216567405,-1.576214567,-1.204155826,-1.412226835,-0.754909355,1.297138004,1,0,-0.18536849
2317,0,0,1,0,0,0,0,1,1,-1.715530558,0.211475697,1.335002154,2.497711334,-1.480652803,0.748736516,-0.788386058,-2.142496157,0.800769077,0.260086205,0,0,1.031805968
2318,0,0,1,0,0,0,0,0,1,-0.40547883,-0.811270925,-0.906624231,0.29443761,0.315579974,-0.034337011,-1.827844503,0.347231314,-0.825687988,-0.495710575,0,0,-0.176486791
2319,0,0,0,0,0,0,0,0,0,-0.704564176,-0.941240015,0.404161478,-0.52324111,1.296713404,0.218347742,-1.137995588,0.149943533,-0.522027801,0.853697715,0,0,-0.697872075
2320,0,0,0,0,1,0,0,1,0,-0.918774439,-1.073254439,1.897382149,-1.174121491,-0.828603375,-0.195096519,-0.77575366,-0.656693316,-0.521792382,0.308841333,0,0,-0.3386661
2321,1,0,0,1,0,0,0,1,1,1.577410217,-0.848256005,-0.102988672,-0.325752379,0.152724576,-0.961229325,1.196139286,1.347511222,-0.464555519,-0.10753969,0,0,2.836137916
2322,1,1,0,0,1,0,1,1,0,0.130843792,0.00094135,1.124796465,1.573207912,2.207921033,-0.121919108,-1.520856751,-0.27270892,-0.384154936,0.509253105,0,1,0.303344331
2323,0,0,0,0,0,0,0,1,0,-1.97816447,-0.939470315,-1.049676735,0.012024171,0.350043242,0.88049723,-0.071013833,0.310190722,-1.935235431,0.891929346,0,0,-1.548211468
2324,0,0,0,0,1,0,1,0,1,-0.223199581,-0.114586522,-0.49521794,0.570517066,-0.518355453,0.403291297,-0.862158936,-0.127300976,-0.071290163,1.515921187,0,0,0.961187242
2325,0,0,1,0,1,0,0,0,0,-1.364180961,1.394510809,0.080116539,-0.690524235,-0.83277179,-1.246400895,-1.506764243,-0.666846052,0.663121874,-1.051799349,0,1,-3.210998623
2326,0,0,0,1,0,1,1,0,1,2.22673131,-1.036625277,-0.758227196,-0.891163002,0.71031806,-1.37320165,-2.577282009,-1.726385554,0.624684818,-0.406127633,0,0,-0.340563196
2327,0,0,1,1,0,1,1,0,0,-0.179211232,-0.439040831,-0.072856334,1.385182581,1.578335316,-0.515571207,1.088197686,-2.615418693,-0.405262796,-0.29489697,0,0,1.144988603
2328,0,0,0,0,0,0,0,0,0,1.13583318,-0.621183728,1.018030399,0.237494328,-0.555125325,-0.313525659,0.041624521,-0.312283014,-0.918768611,-0.434341903,0,0,1.526158194
2329,1,0,1,1,0,0,0,1,1,1.799935663,1.883591712,-0.882051142,0.113791109,1.315773061,-0.685618535,0.636688068,1.644210439,-0.929437122,-0.185606116,0,0,1.88545985
2330,0,0,0,1,1,1,0,0,0,0.524353933,1.174574736,0.612772071,2.081334215,1.292244936,-0.258426003,-1.002481946,-0.981696108,-1.065739694,-1.131095755,0,0,1.974462615
2331,0,0,0,0,0,0,0,1,0,-0.651285888,1.033770253,0.545988286,-0.366814375,-0.120261578,-0.974439395,0.032147819,0.53078767,-0.354005867,-0.211771013,0,0,-0.10790607
2332,0,0,0,0,0,0,1,0,0,-1.517156364,1.373263008,0.923626707,1.639055348,0.673025003,-0.198622089,-0.011175333,1.619503832,0.667072189,-0.332817579,0,0,3.700213861
2333,0,0,1,1,0,0,0,0,0,0.088357224,-0.272941465,-1.76860455,0.457995611,0.102169802,-0.457701768,0.766694008,-1.153720757,-0.851110052,0.396362203,0,0,-0.366694555
2334,0,0,0,0,0,0,1,0,0,-0.889703429,0.888974683,0.973261585,-0.228801289,0.660663923,-0.974403423,1.742362595,0.273714124,-1.596337308,0.122923366,0,0,-0.43804324
2335,1,0,1,0,0,0,0,0,0,0.873910448,-0.873197113,-0.075674505,-1.232556783,-0.224228515,1.120938503,2.05994205,-0.825183649,-1.173489576,1.327555496,1,1,1.26970988
2336,0,1,1,1,0,0,0,0,0,-1.68452571,0.224472921,-0.4711288,-1.099673128,1.733160988,0.958322801,-0.605579285,0.291513853,0.288150668,-2.063551061,0,0,0.136059366
2337,1,0,0,0,0,1,0,1,0,1.774501535,0.529289369,0.021607683,0.668549374,0.562077757,-1.100047409,1.265930663,-0.430918387,2.342189386,0.641235667,0,0,2.450141857
2338,0,1,0,0,0,0,0,1,0,-0.389699166,-0.523904677,1.356301042,-1.086538002,0.857390263,-0.484434111,-0.041311187,1.087993656,-0.073063887,0.137797888,1,0,2.766276238
2339,0,1,1,1,0,1,0,0,0,0.341017634,-0.146882289,-0.37983739,-0.093789994,-0.180419122,-0.48624354,0.488711902,-1.201366382,-0.667203972,-0.626644255,1,0,-0.589788329
2340,0,1,0,0,0,0,0,0,0,1.493556833,-1.973197789,0.865371233,0.760559251,-0.561225649,-2.685249147,0.450037158,0.982712786,-0.190520748,2.732192405,1,0,0.801718526
2341,0,0,1,1,0,0,0,1,0,0.773548023,0.290554493,0.859151389,-0.759547162,-0.076519602,1.340570502,-0.83929178,-1.010808248,-0.13729337,1.310729207,0,0,3.374873638
2342,1,0,0,0,0,0,0,1,0,0.631712697,-1.022002039,-0.088803,0.711529708,0.380941369,0.754800023,-0.492544055,-1.343923273,1.996437393,1.311034744,0,0,-0.398463991
2343,1,0,0,0,0,0,0,1,1,-0.060183313,0.784246624,-0.35284596,0.35434752,0.705324682,-0.269816863,-1.467308788,-1.57009621,0.458132809,-0.316216522,1,0,-0.309364537
2344,0,0,1,0,1,0,1,1,0,-1.429020894,-0.273824705,-0.343131588,0.54690852,-0.495718716,-0.219852463,-0.034062318,0.88893249,-0.940523981,0.350754036,1,0,0.108679995
2345,0,0,1,1,0,0,1,1,0,-0.18682839,1.250386047,1.476643888,-1.710647417,0.259469584,0.343130703,-0.923438667,0.158631426,1.145133596,-0.131898466,0,0,2.402270382
2346,0,0,1,0,0,0,1,0,0,1.400277845,-0.622398162,-1.093913187,-0.576819268,-0.324480002,-0.78791157,-0.458689423,1.123142071,0.536582018,1.97720464,0,0,2.612361248
2347,1,1,1,0,0,0,0,0,0,1.758270253,-0.526075715,-0.782614032,0.830038981,-0.249970009,1.380530083,-0.325676278,1.593088011,-0.810254756,1.878911077,0,0,1.839060053
2348,0,1,0,0,0,0,0,1,1,-0.006237736,-0.546251252,-0.470492438,1.129159738,0.827053618,-2.460828571,-0.450065566,0.200075213,-1.035587935,1.1464298,0,0,0.512059534
2349,0,0,0,1,0,1,0,1,1,-0.484324449,-1.388344055,0.945647621,0.108400983,0.627783921,-0.255275553,0.049749941,-0.524871176,0.895598326,-3.571305857,0,0,-0.411852097
2350,0,0,0,0,0,1,0,0,0,-0.500574892,-0.568668005,-0.292289554,-0.621822366,-1.489025427,-0.863354141,-0.568978054,0.290946906,-1.486580366,-2.546029843,0,0,-3.521288964
2351,0,1,1,0,0,0,0,0,0,-0.372021455,-1.204299906,-0.807656899,-1.221788122,0.047974564,0.212953133,0.943673568,-0.022105566,1.042049278,-1.388720736,1,1,2.470369242
2352,0,0,0,0,0,0,1,0,0,1.35146968,0.701655849,0.720755614,1.783608068,0.736360047,-2.275880726,0.973717039,0.38156052,1.016765115,0.270008946,1,0,4.198990004
2353,0,1,0,0,0,0,0,0,1,0.12982972,-0.270396668,2.035331958,-1.57122687,0.311773027,-1.429647923,1.21570132,-0.508440839,0.136841277,-0.602046039,0,0,1.793359892
2354,1,0,0,1,0,1,0,1,0,0.847812121,-0.258229142,0.701911735,-1.061965113,-0.350840149,0.711110644,-0.879795722,1.468023411,-0.623368587,0.25435577,0,0,0.059100562
2355,0,0,0,1,0,1,0,0,0,1.12342407,-0.156411338,1.041740822,-1.97491498,-1.011978937,-0.528046019,-1.202232378,-0.731098949,0.917293449,0.380418364,0,0,1.834844064
2356,0,0,1,0,0,0,1,1,0,0.128479515,0.660060583,0.527215344,1.665586308,0.467153242,-0.794223638,0.805980118,1.001282425,-0.669201411,0.81750597,0,1,4.209072407
2357,0,1,0,0,0,1,0,1,0,1.064792499,0.591301216,-1.710936151,-0.609367024,-0.279357689,0.738738307,-1.144006737,-0.564990334,-0.276114428,-1.499911041,0,0,-0.379060601
2358,0,0,1,0,0,0,0,0,0,0.651723479,1.82843203,-1.247992814,-1.020555741,0.985463961,0.877693993,-1.851439921,1.25711004,-1.09070311,0.090617478,0,0,0.459249007
2359,1,0,0,0,1,0,0,1,0,1.442732263,0.996064041,-0.576391579,0.64455892,0.707744539,-0.571663202,1.165954535,0.749653977,-0.414847006,1.111821137,0,1,0.922536355
2360,1,0,0,0,1,0,0,1,0,-0.903958104,1.546506681,0.497895109,-0.089906581,-0.911769445,2.281353347,0.066470404,-0.492059295,0.167940458,-0.23926551,0,1,0.849900164
2361,0,0,0,1,0,0,1,0,1,1.114258531,0.547933958,0.767379239,0.374210201,-0.170872857,-1.31882843,0.525712328,-0.572369185,0.064310141,-1.028851733,0,0,0.915089951
2362,0,0,1,0,0,0,0,0,0,0.298640242,-0.601645799,1.402564974,-0.07328097,0.949645552,-0.428991828,0.618986419,0.604339839,1.117741146,-0.317261478,0,1,2.729841525
2363,0,0,1,0,0,0,0,0,1,0.35095114,-0.713578764,0.082235601,0.255692228,-1.544212201,0.048027621,0.922286889,0.169403425,0.401651658,0.121732519,0,0,-1.198364559
2364,1,0,0,1,1,0,1,0,1,-0.337527163,-0.436053259,-0.38536971,2.821410757,-0.537932298,-0.57016862,-0.449192449,-0.381396051,0.72524562,0.098052548,1,1,3.115424049
2365,1,0,0,1,0,1,0,0,1,-1.244001297,0.294409764,-0.424679566,0.78420812,-0.298128359,-0.597195266,0.719358012,-0.750691322,2.225090007,-1.514090011,0,0,-1.039066329
2366,0,1,0,0,0,0,1,1,1,-1.07202586,-0.410001753,-0.252597959,1.128025614,-1.479766467,1.145559799,0.221929422,-0.053238299,1.381129177,2.198037738,0,1,3.172761781
2367,0,1,0,0,0,0,0,0,0,-0.70531895,-1.844657794,-0.815914715,0.283539751,0.699440015,-0.238720718,0.589515892,1.478882416,1.085738425,-0.870312977,0,0,1.676283323
2368,0,0,1,0,0,0,0,0,1,-1.98819286,-0.862388303,0.611340622,0.323133043,-0.143114855,2.522537742,-0.940333533,-0.804296298,1.527591234,-0.065399748,0,1,-0.174507522
2369,0,0,1,0,0,0,0,0,0,0.087322491,0.011364259,-0.384851655,-1.155443627,0.243261567,0.066182423,0.438326714,-1.711779231,0.434246746,0.328569537,0,1,-1.261439255
2370,1,0,0,1,0,0,0,1,1,0.483705285,-1.612732486,-1.114657268,-0.581209227,-0.212013495,0.499454502,0.816548215,-1.01405428,1.453286374,2.784345178,0,1,2.637330802
2371,0,0,0,0,1,0,1,0,0,-1.358201746,1.289241533,-1.85041199,-1.760593992,1.326300985,-2.109354866,-1.163647271,0.305119378,0.440884797,2.033995893,1,0,2.136524835
2372,1,0,0,1,0,0,0,0,0,-1.766611286,-0.168767384,-0.737008609,0.268065853,0.420582942,0.722316785,1.120409317,-0.048656317,1.08837863,0.963799235,0,0,-0.79989035
2373,1,0,0,0,0,0,0,0,1,0.318722016,0.519357891,0.386938683,1.428358926,-0.195312032,-0.756509548,-0.304850091,0.485919873,-0.573706118,-0.440775569,0,0,0.906790125
2374,0,0,0,1,0,0,0,0,1,1.399491891,1.408409693,0.546456217,-1.28670862,0.379956687,-1.631778175,-1.245181633,-0.151803504,1.130623296,-0.157944024,0,0,-1.999984526
2375,0,0,0,0,0,0,0,0,0,-0.829601624,1.558716041,0.156820874,1.388009947,1.005709429,0.296967553,0.237605397,-1.651599467,0.327470162,1.772734377,0,0,1.170116801
2376,0,0,0,0,0,0,0,1,1,0.588215498,-1.598195075,-0.372543176,0.097860211,-1.025872937,0.967859824,-1.566585152,0.514782787,-1.534818196,0.426503206,0,0,1.506075665
2377,0,0,0,0,0,1,1,0,0,-2.180698581,-0.412403219,-0.552975298,0.747172114,-0.999130221,0.774879139,-1.034277888,0.067880533,-0.353349579,0.880826301,1,0,-0.492760527
